layer_name,time,cpu_mem,cuda_mem,size,macs
220,0.001165,0,9.769,2.2848,0
221,0.000455,0,4.36,2.2848,0
222,0.001464,0,13.5,2.2848,0
223,0.000106,0,0,0.5734,0
224,0.003178,0,34.34,1.1469,0
225,0.000236,0,0.746,1.1469,0
226,0.000643,0,1.672,0.5712,0
227,0.000241,0,1.116,0.5712,0
228,0.001378,0,3.429,0.5712,0
229,0.000115,0,0,0.1792,0
230,0.002648,0,31.45,0.3584,0
231,0.000251,0,0.35,0.3584,0
232,0.000598,0,0.35,0.1428,0
233,0.000215,0,0.279,0.1428,0
234,0.001196,0,0.865,0.1428,0
output_,0,0,0,0,0
output,0,0,0,0,0
