layer_name,time,cpu_mem,cuda_mem,size,macs
212,0.042335,0,0,9.175,0
213,0.004582,0,0,9.175,0
214,0.018948,0,0,9.1392,0
215,0.004433,0,0,9.1392,0
216,0.011531,0,0,9.1392,0
217,0.000916,0,0,1.7203,0
218,0.021428,0,0,3.4406,0
219,0.001722,0,0,3.4406,0
220,0.006348,0,0,2.2848,0
221,0.001601,0,0,2.2848,0
222,0.003056,0,0,2.2848,0
223,0.000196,0,0,0.5734,0
224,0.014267,0,0,1.1469,0
225,0.000925,0,0,1.1469,0
226,0.003174,0,0,0.5712,0
227,0.000505,0,0,0.5712,0
228,0.00189,0,0,0.5712,0
229,0.000313,0,0,0.1792,0
230,0.008426,0,0,0.3584,0
231,0.000813,0,0,0.3584,0
232,0.001018,0,0,0.1428,0
233,0.000677,0,0,0.1428,0
234,0.001793,0,0,0.1428,0
output_,0,0,0,0,0
output,0,0,0,0,0
