layer_name,time,cpu_mem,cuda_mem,size,macs
layer_3_dropout, 0.00023187200725078582,0,0,529.4861297607422,0
layer_3_context, 0.07150236511230469,0,0,9.9638671875,0
layer_3_Self_Attention_Output, 0.017322912216186523,0,2.2529296875,9.9638671875,0
layer_3_Residual_Connection_1, 0.000976256012916565,0,0,9.9638671875,0
layer_3_Layer_Norm_After, 0.0013334399461746216,0,20.005859375,9.9638671875,0
layer_3_Intermediate_Forward, 0.07098454284667968,0,79.01171875,39.85546875,0
layer_3_Output, 0.06630006408691407,0,9.0029296875,9.9638671875,0
layer_3_mid_position_embedding, 0.029281631469726562,0,1.1455078125,9.9638671875,0
layer_3_add_mid_position_embedding, 0.0009625279903411866,0,0,9.9638671875,0
layer_4_Layer_Norm_Before, 0.001295807957649231,0,9.9697265625,9.9638671875,0
layer_4_Query, 0.017381792068481446,0, 2.2529296875,9.9638671875,0
layer_4_Key, 0.01716870307922363,0,2.2529296875,9.9638671875,0
layer_4_Value, 0.01721228790283203,0,2.2529296875,9.9638671875,0
layer_4_mul, 0.08861203002929688,0,520,529.4861297607422,0
layer_4_div, 0.03064227294921875,0,520,529.4861297607422,0
layer_4_softmax, 0.07277155303955078,0,0,529.4861297607422,0
layer_4_dropout, 0.00017923200130462647,0,0,529.4861297607422,0
layer_4_context, 0.07153241729736329,0,0,9.9638671875,0
layer_4_Self_Attention_Output, 0.017504255294799806,0,2.2529296875,9.9638671875,0
layer_4_Residual_Connection_1, 0.0011809279918670655,0,0,9.9638671875,0
layer_4_Layer_Norm_After, 0.0013599679470062255,0,20.005859375,9.9638671875,0
layer_4_Intermediate_Forward, 0.071231201171875,0,79.01171875,39.85546875,0
layer_4_Output, 0.06713910675048829,0,9.0029296875,9.9638671875,0
layer_4_mid_position_embedding, 0.02970310401916504,0,1.1455078125,9.9638671875,0
layer_4_add_mid_position_embedding, 0.0009407680034637452,0,0,9.9638671875,0
layer_5_Layer_Norm_Before, 0.0013020479679107667,0,9.9697265625,9.9638671875,0
layer_5_Query, 0.017297216415405273,0, 2.2529296875,9.9638671875,0
layer_5_Key, 0.017383615493774415,0,2.2529296875,9.9638671875,0
layer_5_Value, 0.017243904113769533,0,2.2529296875,9.9638671875,0
layer_5_mul, 0.08863164520263672,0,520,529.4861297607422,0
layer_5_div, 0.030647680282592772,0,520,529.4861297607422,0
layer_5_softmax, 0.07280985260009766,0,0,529.4861297607422,0
layer_5_dropout, 0.00021731199324131012,0,0,529.4861297607422,0
layer_5_context, 0.07151702117919922,0,0,9.9638671875,0
layer_5_Self_Attention_Output, 0.017276832580566406,0,2.2529296875,9.9638671875,0
layer_5_Residual_Connection_1, 0.0009704319834709168,0,0,9.9638671875,0
layer_5_Layer_Norm_After, 0.001410431981086731,0,20.005859375,9.9638671875,0
layer_5_Intermediate_Forward, 0.07108729553222656,0,79.01171875,39.85546875,0
layer_5_Output, 0.06636016082763672,0,9.0029296875,9.9638671875,0
layer_5_mid_position_embedding, 0.029354496002197264,0,1.1455078125,9.9638671875,0
layer_5_add_mid_position_embedding, 0.0009514880180358887,0,0,9.9638671875,0
layer_6_Layer_Norm_Before, 0.001344383955001831,0,9.9697265625,9.9638671875,0
layer_6_Query, 0.017374271392822264,0, 2.2529296875,9.9638671875,0
layer_6_Key, 0.017352767944335937,0,2.2529296875,9.9638671875,0
layer_6_Value, 0.01739708709716797,0,2.2529296875,9.9638671875,0
layer_6_mul, 0.0886671371459961,0,520,529.4861297607422,0
layer_6_div, 0.030678655624389647,0,520,529.4861297607422,0
layer_6_softmax, 0.072787841796875,0,0,529.4861297607422,0
layer_6_dropout, 0.00022451199591159822,0,0,529.4861297607422,0
layer_6_context, 0.07126687622070313,0,0,9.9638671875,0
layer_6_Self_Attention_Output, 0.01754857635498047,0,2.2529296875,9.9638671875,0
layer_6_Residual_Connection_1, 0.0009695680141448975,0,0,9.9638671875,0
layer_6_Layer_Norm_After, 0.0012995200157165528,0,20.005859375,9.9638671875,0
layer_6_Intermediate_Forward, 0.0710302734375,0,79.01171875,39.85546875,0
layer_6_Output, 0.06654460906982422,0,9.0029296875,9.9638671875,0
layer_6_mid_position_embedding, 0.029491039276123048,0,1.1455078125,9.9638671875,0
layer_6_add_mid_position_embedding, 0.0010459200143814087,0,0,9.9638671875,0
layer_7_Layer_Norm_Before, 0.001366528034210205,0,9.9697265625,9.9638671875,0
layer_7_Query, 0.017580320358276367,0, 2.2529296875,9.9638671875,0
layer_7_Key, 0.017437599182128907,0,2.2529296875,9.9638671875,0
layer_7_Value, 0.017379680633544923,0,2.2529296875,9.9638671875,0
layer_7_mul, 0.08906969451904297,0,520,529.4861297607422,0
layer_7_div, 0.03062416076660156,0,520,529.4861297607422,0
layer_7_softmax, 0.07283245086669922,0,0,529.4861297607422,0
layer_7_dropout, 0.0002377600073814392,0,0,529.4861297607422,0
layer_7_context, 0.0715547866821289,0,0,9.9638671875,0
layer_7_Self_Attention_Output, 0.017522272109985353,0,2.2529296875,9.9638671875,0
layer_7_Residual_Connection_1, 0.0009873600006103515,0,0,9.9638671875,0
layer_7_Layer_Norm_After, 0.0014289599657058717,0,20.005859375,9.9638671875,0
layer_7_Intermediate_Forward, 0.07112921905517579,0,79.01171875,39.85546875,0
layer_7_Output, 0.06632240295410156,0,9.0029296875,9.9638671875,0
layer_7_mid_position_embedding, 0.029284191131591798,0,1.1455078125,9.9638671875,0
layer_7_add_mid_position_embedding, 0.0009536640048027038,0,0,9.9638671875,0
layer_8_Layer_Norm_Before, 0.0013525760173797607,0,9.9697265625,9.9638671875,0
layer_8_Query, 0.017282527923583986,0, 2.2529296875,9.9638671875,0
layer_8_Key, 0.0173703670501709,0,2.2529296875,9.9638671875,0
layer_8_Value, 0.017399616241455078,0,2.2529296875,9.9638671875,0
layer_8_mul, 0.08866323089599609,0,520,529.4861297607422,0
layer_8_div, 0.030608991622924804,0,520,529.4861297607422,0
layer_8_softmax, 0.07299664306640626,0,0,529.4861297607422,0
layer_8_dropout, 0.00020028799772262574,0,0,529.4861297607422,0
layer_8_context, 0.07124031829833985,0,0,9.9638671875,0
layer_8_Self_Attention_Output, 0.017528703689575195,0,2.2529296875,9.9638671875,0
layer_8_Residual_Connection_1, 0.0009695680141448975,0,0,9.9638671875,0
layer_8_Layer_Norm_After, 0.0013068480491638184,0,20.005859375,9.9638671875,0
layer_8_Intermediate_Forward, 0.07109321594238281,0,79.01171875,39.85546875,0
layer_8_Output, 0.06590560150146485,0,9.0029296875,9.9638671875,0
layer_8_mid_position_embedding, 0.029436256408691405,0,1.1455078125,9.9638671875,0
layer_8_add_mid_position_embedding, 0.0009204480051994324,0,0,9.9638671875,0
layer_9_Layer_Norm_Before, 0.0013315839767456055,0,9.9697265625,9.9638671875,0
layer_9_Query, 0.01747475242614746,0, 2.2529296875,9.9638671875,0
layer_9_Key, 0.017356512069702148,0,2.2529296875,9.9638671875,0
layer_9_Value, 0.017406848907470702,0,2.2529296875,9.9638671875,0
layer_9_mul, 0.08865647888183593,0,520,529.4861297607422,0
layer_9_div, 0.030608736038208007,0,520,529.4861297607422,0
layer_9_softmax, 0.07342765045166015,0,0,529.4861297607422,0
layer_9_dropout, 0.00019516800343990327,0,0,529.4861297607422,0
layer_9_context, 0.07120352172851563,0,0,9.9638671875,0
